ccbaAsno_item,ccbaKdcd_item,ccbaCtcd_item
03370000,31,38
03380000,31,34
03380000,31,37
03380000,31,38
03390000,31,34
03390000,31,38
03400000,31,34
03400000,31,38
03410000,31,34
03410000,31,37
03410000,31,38
03420000,31,37
03420000,31,38
03430000,31,37
03430000,31,38
03440000,31,37
03440000,31,38
03450000,31,37
03450000,31,38
03460000,31,37
03460000,31,38
03470000,31,37
03470000,31,38
03480000,31,38
03490000,31,34
03490000,31,37
03490000,31,38
03500000,31,34
03500000,31,38
03510000,31,34
03510000,31,37
03510000,31,38
03520000,31,34
03520000,31,37
03520000,31,38
03530000,31,34
03530000,31,37
03530000,31,38
03540000,31,34
03540000,31,38
03550000,31,34
03550000,31,37
03550000,31,38
03560000,31,34
03560000,31,38
03570000,31,38
03580000,31,34
03580000,31,37
03580000,31,38
03590000,31,34
03590000,31,37
03590000,31,38
03600000,31,34
03600000,31,37
03600000,31,38
03610000,31,34
03610000,31,37
03610000,31,38
03620000,31,37
03620000,31,38
03630000,31,34
03630000,31,37
03630000,31,38
03640000,31,34
03640000,31,37
03640000,31,38
03650000,31,34
03650000,31,37
03650000,31,38
03660000,31,34
03660000,31,37
03660000,31,38
03670000,31,34
03670000,31,37
03670000,31,38
03680000,31,34
03680000,31,37
03680000,31,38
03690000,31,34
03690000,31,37
03690000,31,38
03700000,31,34
03700000,31,38
03710000,31,38
03720000,31,34
03720000,31,38
03730000,31,34
03730000,31,37
03730000,31,38
03740000,31,34
03740000,31,38
03750000,31,34
03750000,31,38
03760000,31,34
03760000,31,37
03760000,31,38
03770000,31,34
03770000,31,37
03770000,31,38
03780000,31,34
03780000,31,37
03780000,31,38
03790000,31,34
03790000,31,37
03790000,31,38
03800000,31,34
03800000,31,37
03800000,31,38
03810000,31,34
03810000,31,37
03810000,31,38
03820000,31,34
03820000,31,37
03820000,31,38
03830000,31,34
03830000,31,37
03830000,31,38
03840000,31,34
03840000,31,38
03850000,31,34
03850000,31,37
03850000,31,38
03860000,31,34
03860000,31,37
03860000,31,38
03870000,31,34
03870000,31,37
03870000,31,38
03880000,31,34
03880000,31,37
03880000,31,38
03890000,31,34
03890000,31,37
03890000,31,38
03900000,31,34
03900000,31,37
03900000,31,38
03910000,31,34
03910000,31,37
03910000,31,38
03920000,31,37
03920000,31,38
03930000,31,34
03930000,31,37
03930000,31,38
03940000,31,34
03940000,31,37
03940000,31,38
03950000,31,34
03950000,31,37
03950000,31,38
03960000,31,34
03960000,31,37
03960000,31,38
03970000,31,37
03970000,31,38
03980000,31,34
03980000,31,37
03980000,31,38
03990000,31,34
03990000,31,37
03990000,31,38
04000000,31,34
04000000,31,37
04000000,31,38
04010000,31,34
04010000,31,37
04010000,31,38
04020000,31,34
04020000,31,37
04020000,31,38
04030000,31,34
04030000,31,37
04030000,31,38
04040000,31,34
04040000,31,37
04050000,31,34
04050000,31,37
04050000,31,38
04060000,31,34
04060000,31,37
04060000,31,38
04070000,31,34
04070000,31,37
04070000,31,38
04080000,31,34
04080000,31,37
04080000,31,38
04090000,31,34
04090000,31,37
04090000,31,38
04100000,31,34
04100000,31,37
04100000,31,38
04110000,31,34
04110000,31,37
04110000,31,38
04120000,31,34
04120000,31,37
04120000,31,38
04120100,31,38
04120200,31,38
04120300,31,38
04120400,31,38
04120500,31,38
04120600,31,38
04130000,31,34
04130000,31,37
04130000,31,38
04140000,31,34
04140000,31,37
04140000,31,38
04150000,31,34
04150000,31,37
04150000,31,38
04160000,31,34
04160000,31,37
04160000,31,38
04170000,31,34
04170000,31,37
04170000,31,38
04180000,31,34
04180000,31,37
04180000,31,38
04190000,31,34
04190000,31,37
04190000,31,38
04200000,31,34
04200000,31,37
04200000,31,38
04210000,31,34
04210000,31,37
04210000,31,38
04220000,31,37
04220000,31,38
04220100,31,34
04220200,31,34
04230000,31,34
04230000,31,37
04230000,31,38
04240000,31,34
04240000,31,37
04240000,31,38
04250000,31,34
04250000,31,37
04250000,31,38
04260000,31,37
04260000,31,38
04270000,31,37
04270000,31,38
04280000,31,37
04280000,31,38
04290000,31,37
04290000,31,38
04300000,31,37
04300000,31,38
04310000,31,37
04310000,31,38
04320000,31,37
04320000,31,38
04330000,31,37
04330000,31,38
04340000,31,37
04340000,31,38
04350000,31,37
04350000,31,38
04360000,31,37
04360000,31,38
04370000,31,37
04370000,31,38
04380000,31,37
04380000,31,38
04390000,31,37
04390000,31,38
04400000,31,37
04400000,31,38
04410000,31,37
04410000,31,38
04420000,31,38
04430000,31,37
04430000,31,38
04440000,31,38
04450000,31,37
04450000,31,38
04460000,31,37
04460000,31,38
04470000,31,37
04470000,31,38
04480000,31,37
04480000,31,38
04490000,31,37
04490000,31,38
04500000,31,37
04500000,31,38
04510000,31,37
04510000,31,38
04520000,31,37
04520000,31,38
04530000,31,37
04530000,31,38
04540000,31,37
04540000,31,38
04550000,31,37
04550000,31,38
04560000,31,37
04560000,31,38
04570000,31,37
04570000,31,38
04580000,31,38
04590000,31,37
04590000,31,38
04600000,31,37
04600000,31,38
04610000,31,37
04610000,31,38
04620000,31,37
04620000,31,38
04630000,31,37
04630000,31,38
04640000,31,37
04640000,31,38
04650000,31,37
04650000,31,38
04660000,31,38
04670000,31,37
04670000,31,38
04680000,31,37
04680000,31,38
04690000,31,38
04700000,31,37
04700000,31,38
04710000,31,37
04710000,31,38
04720000,31,37
04720000,31,38
04730000,31,37
04730000,31,38
04740000,31,37
04740000,31,38
04750000,31,37
04750000,31,38
04760000,31,37
04760000,31,38
04770000,31,37
04770000,31,38
04780000,31,37
04780000,31,38
04790000,31,38
04800000,31,37
04800000,31,38
04810000,31,38
04820000,31,37
04820000,31,38
04830000,31,37
04830000,31,38
04840000,31,37
04840000,31,38
04850000,31,37
04850000,31,38
04860000,31,37
04860000,31,38
04870000,31,37
04870000,31,38
04880000,31,37
04880000,31,38
04890000,31,37
04890000,31,38
04900000,31,37
04900000,31,38
04910000,31,37
04910000,31,38
04920000,31,37
04920000,31,38
04930000,31,38
04940000,31,37
04940000,31,38
04950000,31,37
04950000,31,38
04960000,31,37
04960000,31,38
04970000,31,37
04970000,31,38
04980000,31,37
04980000,31,38
04990000,31,37
04990000,31,38
05000000,31,38
05010000,31,38
05020000,31,37
05020000,31,38
05030000,31,37
05030000,31,38
05040000,31,37
05040000,31,38
05050000,31,37
05050000,31,38
05060000,31,37
05060000,31,38
05070000,31,37
05070000,31,38
05080000,31,37
05080000,31,38
05090000,31,37
05090000,31,38
05100000,31,38
05110000,31,37
05110000,31,38
05120000,31,37
05120000,31,38
05130000,31,37
05130000,31,38
05140000,31,37
05140000,31,38
05150000,31,37
05150000,31,38
05160000,31,37
05160000,31,38
05170000,31,37
05170000,31,38
05180000,31,37
05180000,31,38
05190000,31,37
05190000,31,38
05200000,31,37
05200000,31,38
05210000,31,37
05210000,31,38
05220000,31,37
05220000,31,38
05230000,31,37
05230000,31,38
05240000,31,37
05240000,31,38
05250000,31,37
05250000,31,38
05250100,31,38
05250200,31,38
05250300,31,38
05250400,31,38
05250500,31,38
05250600,31,38
05250700,31,38
05250800,31,38
05250900,31,38
05251000,31,38
05251100,31,38
05251200,31,38
05260000,31,37
05260000,31,38
05270000,31,37
05270000,31,38
05280000,31,37
05280000,31,38
05290000,31,37
05290000,31,38
05300000,31,38
05310000,31,37
05310000,31,38
05320000,31,37
05320000,31,38
05330000,31,37
05330000,31,38
05340000,31,37
05340000,31,38
05350000,31,37
05350000,31,38
05360000,31,37
05360000,31,38
05370000,31,37
05370000,31,38
05380000,31,37
05380000,31,38
05390000,31,37
05390000,31,38
05400000,31,37
05400000,31,38
05410000,31,37
05410000,31,38
05420000,31,37
05420000,31,38
05430000,31,37
05430000,31,38
05440000,31,38
05450000,31,37
05450000,31,38
05460000,31,37
05460000,31,38
05470000,31,37
05470000,31,38
05480000,31,37
05480000,31,38
05490000,31,37
05490000,31,38
05500000,31,37
05500000,31,38
05510000,31,37
05510000,31,38
05520000,31,37
05520000,31,38
05530000,31,37
05530000,31,38
05540000,31,37
05540000,31,38
05550000,31,37
05550000,31,38
05560000,31,37
05560000,31,38
05570000,31,37
05570000,31,38
05580000,31,37
05580000,31,38
05590000,31,37
05590000,31,38
05600000,31,37
05600000,31,38
05610000,31,37
05610000,31,38
05620000,31,37
05620000,31,38
05630000,31,37
05630000,31,38
05640000,31,37
05640000,31,38
05640100,31,38
05640200,31,38
05640300,31,38
05650000,31,37
05650000,31,38
05660000,31,37
05660000,31,38
05670000,31,37
05670000,31,38
05680000,31,37
05680000,31,38
05690000,31,37
05690000,31,38
05700000,31,37
05700000,31,38
05710000,31,37
05710000,31,38
05720000,31,37
05720000,31,38
05730000,31,37
05730000,31,38
05740000,31,37
05740000,31,38
05750000,31,37
05750000,31,38
05760000,31,37
05760000,31,38
05760100,31,38
05760200,31,38
05770000,31,37
05770000,31,38
05780000,31,37
05780000,31,38
05790000,31,37
05790000,31,38
05800000,31,37
05800000,31,38
05810000,31,37
05810000,31,38
05820000,31,37
05820000,31,38
05830000,31,37
05830000,31,38
05840000,31,37
05840000,31,38
05850000,31,37
05850000,31,38
05860000,31,37
05860000,31,38
05870000,31,37
05870000,31,38
05880000,31,37
05880000,31,38
05890000,31,37
05890000,31,38
05900000,31,37
05900000,31,38
05910000,31,37
05910000,31,38
05920000,31,37
05920000,31,38
05930000,31,37
05930000,31,38
05940000,31,37
05940000,31,38
05950000,31,37
05950000,31,38
05960000,31,37
05960000,31,38
05970000,31,37
05970000,31,38
05980000,31,37
05980000,31,38
05990000,31,37
05990000,31,38
06000000,31,37
06000000,31,38
06010000,31,37
06010000,31,38
06020000,31,37
06020000,31,38
06030000,31,37
06030000,31,38
06040000,31,37
06040000,31,38
06050000,31,37
06050000,31,38
06060000,31,37
06060000,31,38
06070000,31,37
06070000,31,38
06080000,31,37
06080000,31,38
06090000,31,37
06090000,31,38
06100000,31,37
06100000,31,38
06110000,31,37
06110000,31,38
06120000,31,37
06120000,31,38
06130000,31,37
06130000,31,38
06140000,31,37
06140000,31,38
06150000,31,37
06150000,31,38
06160000,31,37
06160000,31,38
06170000,31,37
06170000,31,38
06180000,31,37
06180000,31,38
06190000,31,37
06190000,31,38
06200000,31,37
06200000,31,38
06210000,31,37
06210000,31,38
06220000,31,37
06220000,31,38
06230000,31,37
06230000,31,38
06240000,31,37
06240000,31,38
06250000,31,37
06250000,31,38
06260000,31,37
06260000,31,38
06270000,31,37
06270000,31,38
06280000,31,37
06280000,31,38
06290000,31,37
06290000,31,38
06300000,31,37
06300000,31,38
06310000,31,37
06310000,31,38
06320000,31,37
06320000,31,38
06330000,31,37
06330000,31,38
06340000,31,37
06340000,31,38
06350000,31,37
06350000,31,38
06360000,31,37
06360000,31,38
06370000,31,37
06370000,31,38
06380000,31,37
06380000,31,38
06390000,31,37
06390000,31,38
06400000,31,37
06400000,31,38
06410000,31,37
06410000,31,38
06420000,31,37
06420000,31,38
06430000,31,37
06430000,31,38
06440000,31,37
06440000,31,38
06450000,31,37
06450000,31,38
06460000,31,37
06460000,31,38
06470000,31,37
06470000,31,38
06480000,31,37
06480000,31,38
06490000,31,37
06490000,31,38
06500000,31,37
06500000,31,38
06510000,31,37
06510000,31,38
06520000,31,37
06520000,31,38
06530000,31,37
06530000,31,38
06540000,31,37
06540000,31,38
06550000,31,37
06550000,31,38
06560000,31,37
06560000,31,38
06570000,31,37
06570000,31,38
06580000,31,37
06580000,31,38
06590000,31,37
06590000,31,38
06600000,31,37
06600000,31,38
06610000,31,37
06610000,31,38
06620000,31,37
06620000,31,38
06630000,31,37
06630000,31,38
06640000,31,37
06640000,31,38
06650000,31,37
06650000,31,38
06660000,31,37
06660000,31,38
06670000,31,37
06670000,31,38
06680000,31,37
06680000,31,38
06690000,31,37
06690000,31,38
06700000,31,37
06700000,31,38
06710000,31,37
06710000,31,38
06720000,31,37
06720000,31,38
06730000,31,37
06730000,31,38
06740000,31,37
06740000,31,38
06750000,31,37
06750000,31,38
06760000,31,37
06760000,31,38
06770000,31,37
06770000,31,38
06780000,31,37
06780000,31,38
06790000,31,37
06790000,31,38
06800000,31,37
06800000,31,38
06810000,31,37
06810000,31,38
06820000,31,37
06820000,31,38
06830000,31,37
06830000,31,38
06840000,31,37
06840000,31,38
06850000,31,37
06850000,31,38
06860000,31,37
06860000,31,38
06870000,31,37
06870000,31,38
06880000,31,37
06890000,31,37
06900000,31,37
06910000,31,37
06920000,31,37
06930000,31,37
06940000,31,37
06950000,31,37
06960000,31,37
06970000,31,37
06980000,31,37
06990000,31,37
07000000,31,37
00010000,79,11
00020000,79,11
00030000,79,11
00040000,79,22
00050000,79,22
00060000,79,33
00070000,79,33
00080000,79,33
00090000,79,33
00100000,79,34
00110000,79,11
00120000,79,11
00130000,79,11
00140000,79,11
00150000,79,22
00160000,79,24
00170000,79,24
00180000,79,25
00190000,79,25
00200000,79,25
00210000,79,32
00220000,79,32
00230000,79,32
00240000,79,32
00250000,79,32
00260000,79,32
00270000,79,32
00280000,79,35
00290000,79,36
00300000,79,36
00310000,79,36
00320000,79,36
00330000,79,36
00340000,79,36
00350000,79,38
00360000,79,38
00370000,79,38
00380000,79,50
00390000,79,50
00400000,79,11
00410000,79,21
00420000,79,34
00430000,79,36
00440000,79,36
00450000,79,31
00460000,79,32
00470000,79,33
00480000,79,34
00490000,79,37
00500000,79,37
00510000,79,38
00520000,79,11
00530000,79,11
00540000,79,32
00550000,79,33
00560000,79,33
00570000,79,33
00580000,79,33
00590000,79,33
00600000,79,34
00610000,79,35
00620000,79,36
00630000,79,36
00640000,79,35
00650000,79,33
00660000,79,36
00670000,79,36
00680000,79,36
00690000,79,36
00700000,79,36
00710000,79,36
00720000,79,36
00730000,79,36
00740000,79,36
00750000,79,36
00760000,79,31
00770000,79,31
00780000,79,31
00790000,79,31
00830000,79,11
00840000,79,11
00850000,79,11
00870000,79,11
00890000,79,11
00900000,79,11
00910000,79,11
00920000,79,11
00930000,79,11
00940000,79,24
00950000,79,24
00960000,79,24
00970000,79,24
00980000,79,25
00990000,79,25
01000000,79,25
01010000,79,25
01020000,79,26
01030000,79,26
01040000,79,26
01050000,79,26
01060000,79,26
01070000,79,32
01080000,79,32
01090000,79,32
01100000,79,32
01110000,79,32
01120000,79,32
01130000,79,50
01140000,79,36
01150000,79,36
01160000,79,36
01170000,79,36
01180000,79,36
01190000,79,36
01200000,79,36
01210000,79,36
01220000,79,36
01230000,79,36
01240000,79,36
01260000,79,36
01270000,79,36
01280000,79,36
01290000,79,36
01300000,79,36
01310000,79,36
01320000,79,36
01330000,79,11
01340000,79,11
01350000,79,11
01360000,79,11
01370000,79,32
01380000,79,32
01390000,79,32
01400000,79,32
01410000,79,32
01420000,79,32
01430000,79,32
01440000,79,33
01450000,79,38
01460000,79,24
01480000,79,38
01490000,79,38
01500000,79,38
01510000,79,38
01520000,79,38
01540000,79,38
01550000,79,50
01560000,79,50
01570000,79,50
01580000,79,24
01590000,79,24
01600000,79,32
01610000,79,32
01620000,79,32
01630000,79,32
01640000,79,32
01650000,79,32
01660000,79,32
01670000,79,32
01680000,79,25
01700000,79,36
01710000,79,11
01720000,79,35
01730000,79,35
01740000,79,35
01750000,79,35
01760000,79,35
01770000,79,35
01780000,79,35
01790000,79,35
01800000,79,35
01810000,79,35
01820000,79,35
01830000,79,35
01840000,79,35
01850000,79,35
01860000,79,35
01870000,79,35
01880000,79,35
01890000,79,35
01900000,79,35
01910000,79,35
01920000,79,38
01930000,79,38
01940000,79,38
01950000,79,38
01960000,79,38
01970000,79,38
01980000,79,38
01990000,79,38
02000000,79,38
02010000,79,38
02020000,79,38
02030000,79,38
02040000,79,38
02050000,79,38
02060000,79,38
02070000,79,35
02080000,79,35
02090000,79,35
02100000,79,35
02110000,79,35
02120000,79,35
02130000,79,35
02140000,79,35
02150000,79,35
02160000,79,35
02170000,79,37
02180000,79,37
02190000,79,35
02200000,79,35
02210000,79,35
02220000,79,36
02230000,79,36
02240000,79,36
02250000,79,36
02260000,79,36
02270000,79,36
02280000,79,36
02290000,79,11
02300000,79,11
02310000,79,11
02320000,79,34
02330000,79,34
02340000,79,38
02350000,79,37
02360000,79,36
02370000,79,11
02380000,79,11
02390000,79,36
02400000,79,11
02410000,79,11
02420000,79,11
02430000,79,11
02440000,79,11
02450000,79,11
02460000,79,23
02470000,79,23
02480000,79,23
02490000,79,23
02500000,79,11
02510000,79,22
02520000,79,22
02530000,79,37
02540000,79,37
02550000,79,37
02560000,79,37
02570000,79,37
02580000,79,38
02590000,79,38
02600000,79,38
02620000,79,35
02630000,79,35
02640000,79,36
02650000,79,36
02660000,79,22
02670000,79,11
02680000,79,11
02690000,79,11
02700000,79,22
02710000,79,31
02720000,79,34
02730000,79,33
02740000,79,36
02750000,79,36
02760000,79,35
02770000,79,38
02780000,79,37
02790000,79,36
02800000,79,34
02810000,79,38
02820000,79,36
02830000,79,36
02840000,79,37
02850000,79,37
02860000,79,37
02870000,79,37
02880000,79,37
02890000,79,37
02900000,79,37
02910000,79,37
02920000,79,37
02930000,79,37
02940000,79,31
02950000,79,31
02960000,79,31
02970000,79,33
02980000,79,32
02990000,79,36
03000000,79,11
03010000,79,36
03020000,79,21
03030000,79,22
03040000,79,37
03050000,79,34
03060000,79,50
03070000,79,50
03080000,79,50
03090000,79,50
03100000,79,50
03110000,79,50
03120000,79,50
03130000,79,50
03140000,79,50
03150000,79,50
03160000,79,50
03170000,79,50
03180000,79,11
03190000,79,11
03200000,79,33
03210000,79,34
03220000,79,34
03230000,79,34
03240000,79,34
03250000,79,35
03260000,79,37
03270000,79,21
03280000,79,21
03290000,79,21
03300000,79,21
03310000,79,25
03320000,79,25
03330000,79,25
03340000,79,25
03350000,79,25
03360000,79,32
03370000,79,34
03380000,79,34
03390000,79,34
03400000,79,36
03410000,79,36
03420000,79,31
03430000,79,31
03440000,79,31
03450000,79,31
03460000,79,31
03470000,79,31
03480000,79,31
03490000,79,21
03500000,79,33
03510000,79,33
03520000,79,33
03530000,79,33
03540000,79,33
03550000,79,33
03560000,79,38
03570000,79,11
03580000,79,11
03590000,79,21
03600000,79,36
03610000,79,36
03620000,79,36
03630000,79,11
03640000,79,34
03650000,79,38
03660000,79,35
03670000,79,36
03680000,79,36
03690000,79,11
03700000,79,24
03710000,79,32
03720000,79,35
03730000,79,37
03740000,79,35
03750000,79,11
03760000,79,21
03770000,79,25
03780000,79,35
03790000,79,36
03800000,79,36
03810000,79,11
03830000,79,31
03840000,79,11
03850000,79,34
03860000,79,34
03870000,79,34
03890000,79,34
03900000,79,34
03910000,79,34
03920000,79,34
03930000,79,34
03940000,79,34
03950100,79,11
03950200,79,11
03960000,79,11
03970000,79,11
03980000,79,11
03990000,79,31
04000000,79,11
04010000,79,31
04020000,79,11
04030000,79,35
04040000,79,31
04050000,79,37
04060000,79,37
04070000,79,31
04080000,79,31
04090000,79,50
04100000,79,50
04110000,79,33
04120000,79,11
04130000,79,11
04140000,79,50
04150000,79,25
04160000,79,21
04170000,79,31
04180000,79,31
04190000,79,31
04200000,79,31
04210000,79,31
04220000,79,31
04230000,79,31
04240000,79,31
04250000,79,31
04260000,79,11
04270000,79,23
04280000,79,11
04290000,79,32
04300000,79,32
04310000,79,32
04320000,79,32
04330000,79,32
04340000,79,32
04350000,79,32
04360000,79,34
04370000,79,34
04380000,79,34
04390000,79,11
04400100,79,34
04400200,79,11
04400300,79,11
04410000,79,11
04420100,79,11
04420200,79,11
04420300,79,11
04430000,79,34
04440000,79,36
04450000,79,11
04460000,79,11
04470000,79,11
04480000,79,11
04490000,79,11
04500000,79,11
04510000,79,11
04520000,79,11
04530000,79,11
04540000,79,11
04550000,79,31
04560000,79,32
04570000,79,32
04580000,79,11
04590000,79,11
04600000,79,11
04610000,79,11
04620000,79,33
04630000,79,38
04640000,79,11
04650000,79,34
04660000,79,11
04670000,79,11
04680000,79,11
04690000,79,36
04700100,79,11
04700200,79,11
04700300,79,31
04700400,79,11
04710000,79,31
