ccbaCpno,ccbaKdcd,ccmaName,crltsnoNm,ccbaMnm1,ccbaMnm2,ccbaCtcd,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaAsno,longitude,latitude,ccbaPcd1,ccbaPcd1Nm
1333701720000,13,사적,172,경주 오릉,慶州 五陵,37,경북,경주시,경주시,01720000,129.208462122044,35.8230687425109,13,신라
1333701730000,13,사적,173,경주 일성왕릉,慶州 逸聖王陵,37,경북,경주시,경주시,01730000,129.221705394322,35.8137623243267,13,신라
1333701740000,13,사적,174,경주 탈해왕릉,慶州 脫海王陵,37,경북,경주시,경주시,01740000,129.232368,35.852199,13,신라
1333701750000,13,사적,175,경주 미추왕릉,慶州 味鄒王陵,37,경북,경주시,경주시,01750000,129.213419149019,35.836935024129,13,신라
1333701760000,13,사적,176,경주 법흥왕릉,慶州 法興王陵,37,경북,경주시,경주시,01760000,129.163501840117,35.8246255863327,13,신라
1333701770000,13,사적,177,경주 진흥왕릉,慶州 眞興王陵,37,경북,경주시,경주시,01770000,129.183936623461,35.8291611848934,13,신라
1333701800000,13,사적,180,경주 진평왕릉,慶州 眞平王陵,37,경북,경주시,경주시,01800000,129.25061713624,35.8321844643858,13,신라
1333701820000,13,사적,182,경주 선덕여왕릉,慶州 善德女王陵,37,경북,경주시,경주시,01820000,129.242387511399,35.8234805031646,13,신라
1333701880000,13,사적,188,경주 내물왕릉,慶州 奈勿王陵,37,경북,경주시,경주시,01880000,129.218419,35.833176,13,신라
1333702190000,13,사적,219,경주 배동 삼릉,慶州 拜洞 三陵,37,경북,경주시,경주시,02190000,129.209083753045,35.797435444011,13,신라
1333702210000,13,사적,221,경주 지마왕릉,慶州 祗摩王陵,37,경북,경주시,경주시,02210000,129.211459663096,35.8043309206463,13,신라
1331102280000,13,사적,228,북한산 진흥왕 순수비지,北汉山新罗真兴王巡守碑遗址,11,서울,종로구,서울 종로구,02280000,126.956042392717,37.6254676606517,13,신라
1333302350000,13,사적,235,보은 삼년산성,報恩 三年山城,33,충북,보은군,서울 보은군,02350000,127.7423155,36.48857011,13,신라
1333702380000,13,사적,238,영주 순흥 어숙묘,榮州 順興 於宿墓,37,경북,영주시,영주시,02380000,128.561780400666,36.9172540750766,13,신라
1333702630000,13,사적,263,경주 동방동 와요지,慶州 東方洞 瓦窯址,37,경북,경주시,경주시,02630000,129.258785057631,35.8097098920138,13,신라
1333302640000,13,사적,264,단양 온달산성,丹陽 溫達山城,33,충북,단양군,단양군,02640000,128.493294846321,37.06131891182898,13,신라
1333302650000,13,사적,265,단양 적성,丹陽 赤城,33,충북,단양군,단양군,02650000,128.321793377265,36.9451178907923,13,신라
1333603080000,13,사적,308,완도 청해진 유적,莞島 淸海鎭 遺蹟,36,전남,완도군,완도군,03080000,126.736900910727,34.3594103964745,13,신라
1333503090000,13,사적,309,남원 실상사,南原 實相寺,35,전북,남원시,실상사,03090000,127.634509054132,35.416543358944,13,신라
1333703130000,13,사적,313,영주 순흥 벽화 고분,榮州 順興 壁畵 古墳,37,경북,영주시,영주시,03130000,128.5654807,36.91285846,13,신라
1333704300000,13,사적,430,경주 손곡동과 물천리 유적,慶州 蓀谷洞과 勿川里 遺蹟,37,경북,경주시,경주시,04300000,129.289924294781,35.8652678478689,13,신라
1333304630000,13,사적,463,충주 누암리 고분군,忠州 樓岩里 古墳群,33,충북,충주시,충주시,04630000,127.863560780587,37.00171193043,13,신라
1333105000000,13,사적,500,용인 보정동 고분군,龍仁 寶亭洞 古墳群,31,경기,용인시,용인시,05000000,127.0971735,37.29566678,13,신라
1333805040000,13,사적,504,합천 해인사,陜川 海印寺,38,경남,합천군,합천군,05040000,128.09777670617,35.8010189217196,13,신라
1333805090000,13,사적,509,거제 둔덕기성,巨濟 屯德岐城,38,경남,거제시,거제시,05090000,128.498351498157,34.868097247247,13,신라
1333800730000,13,사적,73,김해 수로왕릉,金海 首露王陵,38,경남,김해시,김해시,00730000,128.878420775111,35.2352548116706,14,가야
1333800740000,13,사적,74,김해 수로왕비릉,金海 首露王妃陵,38,경남,김해시,김해시,00740000,128.877472333903,35.2442495423761,14,가야
1333800750000,13,사적,75,김해 구산동 고분군,金海 龜山洞 古墳群,38,경남,김해시,김해시,00750000,128.8797612,35.24396144,14,가야
1333700790000,13,사적,79,고령 지산동 고분군,高靈 池山洞 古墳群,37,경북,고령군,고령군,00790000,128.2582593,35.72162517,14,가야
1333700860000,13,사적,86,성주 성산동 고분군,星州 星山洞 古墳群,37,경북,성주군,성주군,00860000,128.2982293,35.90643938,14,가야
1333801190000,13,사적,119,고성 송학동 고분군,固城 松鶴洞 古墳群,38,경남,고성군,고성군,01190000,128.3201333,34.97966725,14,가야
1333701650000,13,사적,165,고령 고아리 벽화 고분,高靈 古衙里 壁畵 古墳,37,경북,고령군,고령군,01650000,128.270661626414,35.7162273064396,14,가야
1333802610000,13,사적,261,김해 예안리 고분군,金海 禮安里 古墳群,38,경남,김해시,김해시,02610000,128.965654306253,35.2385470032985,14,가야
1332102730000,13,사적,273,부산 복천동 고분군,釜山 福泉洞 古墳群,21,부산,동래구,부산시립박물관,02730000,129.090554973778,35.2066638743056,14,가야
1333803260000,13,사적,326,합천 옥전 고분군,陜川 玉田 古墳群,38,경남,합천군,합천군,03260000,128.279599,35.581705,14,가야
1333803270000,13,사적,327,창원 다호리 고분군,昌原 茶戶里 古墳群,38,경남,창원시,창원시,03270000,128.671853303822,35.2993021547085,14,가야
1333703360000,13,사적,336,구미 낙산리 고분군,龜尾 洛山里 古墳群,37,경북,구미시,구미시,03360000,128.350777,36.25593961,14,가야
1333804290000,13,사적,429,김해 구지봉,金海 龜旨峰,38,경남,김해시,김해시,04290000,128.8755363685,35.2435472417166,14,가야
1333804540000,13,사적,454,김해 양동리 고분군,金海 良洞里 古墳群,38,경남,김해시,김해시,04540000,128.812278941928,35.2225530103107,14,가야
1333505420000,13,사적,542,남원 유곡리와 두락리 고분군,南原 酉谷里와 斗洛里 古墳群,35,전북,남원시,남원시,05420000,127.6212936,35.5075613,14,가야
1333805470000,13,사적,547,창녕 계성 고분군,昌寧 桂城 古墳群,38,경남,창녕군,창녕군,05470000,128.507373559728,35.478879213111,14,가야
1333805540000,13,사적,554,함안 가야리 유적,咸安 伽倻里 遺跡,38,경남,함안군,함안군,05540000,128.390096793477,35.2789205607066,14,가야
1113300050000,11,국보,5,보은 법주사 쌍사자 석등,報恩 法住寺 雙獅子 石燈,33,충북,보은군,법주사,00050000,127.833219375596,36.5421679403972,20,통일신라
1113300060000,11,국보,6,충주 탑평리 칠층석탑,忠州 塔坪里 七層石塔,33,충북,충주시,충주시,00060000,127.866630082822,37.0158885404695,20,통일신라
1113400080000,11,국보,8,보령 성주사지 대낭혜화상탑비,保寧 聖住寺址 大朗慧和尙塔碑,34,충남,보령시,보령시,00080000,126.655469090758,36.3446996913308,20,통일신라
1113500100000,11,국보,10,남원 실상사 백장암 삼층석탑,南原 實相寺 百丈庵 三層石塔,35,전북,남원시,백장암,00100000,127.619971568516,35.4425391241814,20,통일신라
1113600120000,11,국보,12,구례 화엄사 각황전 앞 석등,求禮 華嚴寺 覺皇殿 앞 石燈,36,전남,구례군,화엄사,00120000,127.497444533919,35.2571531377685,20,통일신라
1113700160000,11,국보,16,안동 법흥사지 칠층전탑,安東 法興寺址 七層塼塔,37,경북,안동시,안동시,00160000,128.746392271242,36.5659751219048,20,통일신라
1113700170000,11,국보,17,영주 부석사 무량수전 앞 석등,榮州 浮石寺 無量壽殿 앞 石燈,37,경북,영주시,부석사,00170000,128.687451710932,36.9988050108967,20,통일신라
1113700200000,11,국보,20,경주 불국사 다보탑,慶州 佛國寺 多寶塔,37,경북,경주시,불국사,00200000,129.332267999295,35.7899698186069,20,통일신라
1113700210000,11,국보,21,경주 불국사 삼층석탑,慶州 佛國寺 三層石塔,37,경북,경주시,불국사,00210000,129.331984595091,35.7899677237892,20,통일신라
1113700220000,11,국보,22,경주 불국사 연화교 및 칠보교,慶州 佛國寺 蓮華橋 및 七寶橋,37,경북,경주시,불국사,00220000,129.331642804335,35.7897191051224,20,통일신라
1113700230000,11,국보,23,경주 불국사 청운교 및 백운교,慶州 佛國寺 靑雲橋 및 白雲橋,37,경북,경주시,불국사,00230000,129.332158169199,35.7897229583531,20,통일신라
1113700240000,11,국보,24,경주 석굴암 석굴,慶州 石窟庵 石窟,37,경북,경주시,석굴암,00240000,129.349242,35.794852,20,통일신라
1113700250000,11,국보,25,경주 태종무열왕릉비,慶州 太宗武烈王陵碑,37,경북,경주시,경주시,00250000,129.188548279325,35.8251335576631,20,통일신라
1113800340000,11,국보,34,창녕 술정리 동 삼층석탑,昌寧 述亭里 東 三層石塔,38,경남,창녕군,창녕군,00340000,128.496103617453,35.5395963195985,20,통일신라
1113600350000,11,국보,35,구례 화엄사 사사자 삼층석탑,求禮 華嚴寺 四獅子 三層石塔,36,전남,구례군,화엄사,00350000,127.49652701406,35.2569773703239,20,통일신라
1113700370000,11,국보,37,경주 황복사지 삼층석탑,慶州 皇福寺址 三層石塔,37,경북,경주시,경주시,00370000,129.242391005132,35.8321857175997,20,통일신라
1113700380000,11,국보,38,경주 고선사지 삼층석탑,慶州 高仙寺址 三層石塔,37,경북,경주시,경주시,00380000,129.229057533909,35.8281281391872,20,통일신라
1113700390000,11,국보,39,경주 나원리 오층석탑,慶州 羅原里 五層石塔,37,경북,경주시,경주시,00390000,129.212255439354,35.8936077546984,20,통일신라
1113700400000,11,국보,40,경주 정혜사지 십삼층석탑,慶州 淨惠寺址 十三層石塔,37,경북,경주시,경주시,00400000,129.157669514943,36.0190473494375,20,통일신라
1113600440000,11,국보,44,장흥 보림사 남·북 삼층석탑 및 석등,長興 寶林寺 南·北 三層石塔 및 石燈,36,전남,장흥군,보림사,00440000,126.896264475771,34.8077435022035,20,통일신라
1113800470000,11,국보,47,하동 쌍계사 진감선사탑비,河東 雙磎寺 眞鑑禪師塔碑,38,경남,하동군,쌍계사,00470000,127.650504705527,35.2324784611333,20,통일신라
1113200630000,11,국보,63,철원 도피안사 철조비로자나불좌상,鐵原 到彼岸寺 鐵造毘盧遮那佛坐像,32,강원,철원군,도피안사,00630000,127.2180467,38.2405281,20,통일신라
1113300640000,11,국보,64,보은 법주사 석련지,報恩 法住寺 石蓮池,33,충북,보은군,법주사,00640000,127.832483864655,36.541486086488,20,통일신라
1113700770000,11,국보,77,의성 탑리리 오층석탑,義城 塔里里 五層石塔,37,경북,의성군,의성군,00770000,128.683830177852,36.2552065336905,20,통일신라
1111100990000,11,국보,99,김천 갈항사지 동·서 삼층석탑,金泉 葛項寺址 東·西 三層石塔,11,서울,용산구,국립중앙박물관,00990000,126.980757030004,37.5221291000299,20,통일신라
1111101040000,11,국보,104,전 원주 흥법사지 염거화상탑,傳 原州 興法寺址 廉居和尙塔,11,서울,용산구,국립중앙박물관,01040000,126.980619356019,37.5235137101258,20,통일신라
1111101050000,11,국보,105,산청 범학리 삼층석탑,山淸 泛鶴里 三層石塔,38,경남,진주시,국립중앙박물관,01050000,128.076668,35.189463,20,통일신라
1113701090000,11,국보,109,군위 아미타여래삼존 석굴,軍威 阿彌陀如來三尊 石窟,37,경북,군위군,군위군,01090000,128.64110421392,36.0489946895272,20,통일신라
1113701120000,11,국보,112,경주 감은사지 동·서 삼층석탑,慶州 感恩寺址 東·西 三層石塔,37,경북,경주시,경주시,01120000,129.477006979332,35.7481399114246,20,통일신라
1113201220000,11,국보,122,양양 진전사지 삼층석탑,襄陽 陳田寺址 三層石塔,32,강원,양양군,양양군,01220000,128.54970669,38.1211098266828,20,통일신라
1113701260000,11,국보,126,불국사 삼층석탑 사리장엄구,佛國寺 三層石塔 舍利莊嚴具,37,경북,경주시,불국사박물관,01260000,129.3318932,35.7898809,20,통일신라
1113701300000,11,국보,130,구미 죽장리 오층석탑,龜尾 竹杖里 五層石塔,37,경북,구미시,구미시,01300000,128.281699692974,36.2485579923652,20,통일신라
1113601440000,11,국보,144,영암 월출산 마애여래좌상,靈巖 月出山 磨崖如來坐像,36,전남,영암군,영암군,01440000,126.690502400036,34.7638594612529,20,통일신라
1113701870000,11,국보,187,영양 산해리 오층모전석탑,英陽 山海里 五層模塼石塔,37,경북,영양군,영양군,01870000,129.069496721185,36.5848625730672,20,통일신라
1113802330100,11,국보,233-1,산청 석남암사지 석조비로자나불좌상,山淸 石南巖寺址 石造毘盧遮那佛坐像,38,경남,산청군,덕산사,02330100,127.810030229352,35.3002724371669,20,통일신라
1113702360000,11,국보,236,경주 장항리 서 오층석탑,慶州 獐項里 西 五層石塔,37,경북,경주시,경주시,02360000,129.372992687772,35.7748660668149,20,통일신라
1113703120000,11,국보,312,경주 남산 칠불암 마애불상군,慶州 南山 七佛庵 磨崖佛像群,37,경북,경주시,경주시,03120000,129.235351103533,35.7714559121041,20,통일신라
1113703150000,11,국보,315,문경 봉암사 지증대사탑비,聞慶 鳳巖寺 智證大師塔碑,37,경북,문경시,봉암사,03150000,128.005561,36.700603,20,통일신라
1123100040000,12,보물,4,안양 중초사지 당간지주,安養 中初寺址 幢竿支柱,31,경기,안양시,안양시,00040000,126.917722462831,37.4178993120815,20,통일신라
1123300150000,12,보물,15,보은 법주사 사천왕 석등,報恩 法住寺 四天王 石燈,33,충북,보은군,법주사,00150000,127.833394479264,36.5425015793927,20,통일신라
1123400190000,12,보물,19,보령 성주사지 오층석탑,保寧 聖住寺址 五層石塔,34,충남,보령시,보령시,00190000,126.656298342483,36.3443909659629,20,통일신라
1123400200000,12,보물,20,보령 성주사지 중앙 삼층석탑,保寧 聖住寺址 中央 三層石塔,34,충남,보령시,보령시,00200000,126.656036092539,36.3446360587898,20,통일신라
1123500230000,12,보물,23,김제 금산사 석련대,金堤 金山寺 石蓮臺,35,전북,김제시,금산사,00230000,127.05355410648,35.723342898555,20,통일신라
1123500280000,12,보물,28,김제 금산사 당간지주,金堤 金山寺 幢竿支柱,35,전북,김제시,금산사,00280000,127.053056901582,35.7221146538583,20,통일신라
1123500330000,12,보물,33,남원 실상사 수철화상탑,南原 實相寺 秀澈和尙塔,35,전북,남원시,실상사,00330000,127.634321,35.41555,20,통일신라
1123500340000,12,보물,34,남원 실상사 수철화상탑비,南原 實相寺 秀澈和尙塔碑,35,전북,남원시,실상사,00340000,127.634414,35.415993,20,통일신라
1123500350000,12,보물,35,남원 실상사 석등,南原 實相寺 石燈,35,전북,남원시,실상사,00350000,127.635147847885,35.4168048815836,20,통일신라
1123500370000,12,보물,37,남원 실상사 동·서 삼층석탑,南原 實相寺 東·西 三層石塔,35,전북,남원시,실상사,00370000,127.635233436021,35.4167427138235,20,통일신라
1123500380000,12,보물,38,남원 실상사 증각대사탑,南原 實相寺 證覺大師塔,35,전북,남원시,실상사,00380000,127.63446,35.415922,20,통일신라
1123500390000,12,보물,39,남원 실상사 증각대사탑비,南原 實相寺 證覺大師塔碑,35,전북,남원시,실상사,00390000,127.634669,35.415778,20,통일신라
1123500400000,12,보물,40,남원 실상사 백장암 석등,南原 實相寺 百丈庵 石燈,35,전북,남원시,백장암,00400000,127.619954931253,35.4425607438987,20,통일신라
1123500410000,12,보물,41,남원 실상사 철조여래좌상,南原 實相寺 鐵造如來坐像,35,전북,남원시,실상사,00410000,127.6353317,35.4169332,20,통일신라
